soluitons sizes values are:
soluitons matrix for relaxed dubins size is:
38
Dubins markers matrix for relaxed dubins size is:
444
soluitons matrix for full dubins size is:
80
Dubins markers matrix for full dubins size is:
948


soluitons matrix for relaxed dubins is:
0	0.0922005	0.190601	0.288527	0.38747	0.485949	0.584854	0.683209	0.781892	0.880228	0.977996	1.07685	1.17577	1.26889	1.36787	1.45743	1.54114	1.63994	1.73887	1.83787	1.9136	2.0084	2.08293	2.18124	2.2801	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
1	1.48288	1.77344	2.079	2.51863	2.96282	3.41043	3.86267	4.31364	4.76091	5.25662	5.9661	6.73803	7.50655	8.36782	9.21791	9.97404	10.7381	11.5984	12.5567	13.5103	14.3471	14.8203	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
1	1.75074	2.69451	3.62805	4.50893	5.389	6.26583	7.1418	8.01894	8.8968	9.70504	10.3134	10.9008	11.5025	11.985	12.4781	13.0994	13.688	14.0004	14.2245	14.4178	14.698	15.2643	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
0.785398	1.21303	1.33124	1.17771	1.03807	1.16867	1.02892	1.15952	1.03228	1.16688	0.874412	0.543184	0.757736	0.570874	0.450318	0.600972	0.774729	0.537933	0.158767	0.300628	0.0993886	0.546909	1.20251	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
0	0.0899469	0.188753	0.287077	0.385606	0.484257	0.582785	0.681436	0.780131	0.878729	0.973882	1.06777	1.16496	1.26271	1.36149	1.45985	1.55784	1.65452	1.74659	1.84509	1.94256	2.03154	2.10668	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
1	1.73742	2.5478	3.4251	4.28018	5.06967	5.86391	6.65154	7.43398	8.21988	9.02435	9.89595	10.6526	11.3127	11.8805	12.5014	13.2522	14.0461	14.413	14.5841	14.7062	14.8207	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
1	1.65746	2.21901	2.66528	3.13125	3.72814	4.31389	4.90467	5.5084	6.10931	6.6167	7.07739	7.67592	8.41237	9.21861	9.92378	10.5406	11.1298	11.7709	12.7251	13.706	14.686	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
0.785398	0.670877	0.541075	0.400073	0.597815	0.696908	0.574008	0.713088	0.601274	0.704297	0.421104	0.551352	0.787135	0.892897	1.02162	0.791476	0.584115	0.692696	1.28479	1.50183	1.39209	1.5168	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
0	0.0988491	0.197511	0.296021	0.39356	0.492574	0.591323	0.68986	0.788739	0.887714	0.983144	1.0818	1.1785	1.27744	1.37612	1.47034	1.56768	1.6666	1.74187	1.839	1.9379	2.03663	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
1	1.6625	2.64597	3.52317	4.4479	5.26423	6.08851	6.94738	7.80158	8.49744	9.16477	9.92429	10.694	11.4653	12.1524	12.7994	13.2194	13.5556	14.0279	14.4714	14.787	14.9659	14.9948	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
1	1.32655	1.38965	1.57441	1.92083	2.34774	2.84829	3.32376	3.81976	4.38221	5.10834	5.73122	6.3473	6.95976	7.6067	8.35565	9.09998	10.0197	10.8856	11.7559	12.6927	13.655	14.6397	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
0.785398	0.130513	-0.00236079	0.417542	0.299312	0.66438	0.427117	0.584077	0.468082	0.89146	0.763673	0.610086	0.73982	0.602502	0.908006	0.808629	1.30556	1.13508	1.00778	1.19122	1.30049	1.47364	1.60915	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
0	0.0751978	0.173819	0.264126	0.362932	0.455568	0.55223	0.6505	0.749332	0.839478	0.938166	1.03649	1.13515	1.23371	1.32846	1.42747	1.51382	1.61187	1.71056	1.80838	1.90728	2.00528	2.10387	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
1	1.76002	2.67886	3.6191	4.51295	5.24646	5.95502	6.74871	7.67103	8.59452	9.56022	10.5472	11.2125	11.8165	12.3807	12.957	13.1546	13.1705	13.1992	13.2322	13.1732	13.2419	13.7417	14.2384	14.7071	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
1	1.53294	1.86276	2.16458	2.58018	3.15816	3.84365	4.28206	4.63458	4.96388	5.14305	5.19297	5.42819	6.13103	6.93457	7.73421	8.48864	9.47502	10.4643	11.4524	12.3961	13.1771	13.7926	14.4068	14.93	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
0.785398	0.437694	0.25156	0.369661	0.500788	0.833934	0.703757	0.305564	0.424581	0.260481	0.10642	-0.00535731	0.685088	1.03669	0.880571	1.01196	1.61745	1.49188	1.59169	1.4831	1.78327	1.18302	0.594542	1.18704	0.49334	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
0	0.0932951	0.19106	0.289867	0.388512	0.482331	0.580988	0.672263	0.77106	0.869215	0.967531	1.06641	1.13839	1.23154	1.32982	1.42847	1.50766	1.60637	1.70538	1.80429	1.89921	1.97879	2.05924	2.1394	2.21107	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
1	1.6478	2.28914	2.80894	3.31012	3.99638	4.84619	5.68547	6.51936	7.29291	7.94565	8.29155	8.39976	8.59043	9.04857	9.88836	10.6645	11.3686	12.0919	12.6895	13.358	13.9575	14.5915	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
1	1.74215	2.49389	3.26621	4.08441	4.60978	5.08621	5.61036	6.13981	6.75712	7.47376	8.28286	9.26198	10.1791	10.7043	11.2267	11.8378	12.532	13.1842	13.8601	14.3321	14.7929	15.2633	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
0.785398	0.920948	0.808011	1.14879	0.893621	0.41313	0.608819	0.507691	0.623704	0.723362	0.940692	1.3929	1.52855	1.20308	0.503837	0.609221	0.724619	0.832221	0.635096	0.891338	0.338097	0.972737	0.489549	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
0	0.0985854	0.197452	0.291	0.38721	0.474475	0.572054	0.671048	0.76988	0.868888	0.966014	1.05476	1.15335	1.24743	1.31857	1.41752	1.51635	1.61528	1.71283	1.8033	1.88619	1.96309	2.04306	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
1	1.36166	1.62329	1.90255	2.03866	2.248	2.55447	2.74678	2.83734	2.79047	2.73125	2.80825	3.01636	3.34533	3.85528	4.61751	5.48101	6.4602	7.42044	8.35703	9.23887	10.1203	11.0175	11.8334	12.6524	13.494	14.1466	14.6914	14.8124	14.9521	15.2448	-999	-999	-999	-999	-999	-999	-999	
1	1.69056	2.63168	3.57412	4.5477	5.46238	6.3982	7.36857	8.35357	9.3309	10.3119	11.2953	12.257	13.1892	13.9192	14.3509	14.39	14.2484	14.0694	13.7509	13.3182	12.8825	12.4649	11.93	11.4208	11.2579	11.5329	12.2678	13.051	13.7616	14.6186	-999	-999	-999	-999	-999	-999	-999	
0.785398	1.3913	1.20799	1.35747	1.50631	1.18528	1.32336	1.42694	1.53127	1.70616	1.55602	1.42927	1.28611	1.177	0.745072	0.285469	-0.194825	-0.0925698	-0.276042	-0.379478	-0.532918	-0.385237	-0.485875	-0.674871	-0.437498	0.0549974	0.742728	1.12295	1.71206	1.04134	1.44196	-999	-999	-999	-999	-999	-999	-999	
0	0.0791591	0.176977	0.275362	0.373758	0.467995	0.566545	0.665514	0.764475	0.862445	0.96082	1.05952	1.158	1.25691	1.34665	1.43502	1.5223	1.62128	1.7191	1.81807	1.91639	2.01481	2.1138	2.21151	2.30817	2.39477	2.46701	2.55904	2.63944	2.71325	2.80442	-999	-999	-999	-999	-999	-999	-999	
1	1.64034	2.25	3.16089	4.00004	4.83334	5.67067	6.42698	7.18337	7.93463	8.4177	8.8481	9.42329	9.9872	10.546	11.1982	11.8309	12.4815	13.033	13.581	13.9791	14.362	15.0606	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
1	1.74536	2.17432	2.53329	3.04022	3.56988	4.0957	4.7223	5.34867	5.97809	6.72546	7.59797	8.39925	9.20429	10.0159	10.7603	11.5141	12.2326	12.9577	13.7017	14.3926	14.9767	15.2018	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
0.785398	0.936696	0.289587	0.461198	0.625668	0.506724	0.614743	0.769004	0.614294	0.780458	1.2135	1.01156	0.884848	1.03464	0.900974	0.801637	0.943588	0.72616	1.11507	0.756786	1.33934	0.641685	-0.0184371	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
0	0.0983583	0.17422	0.272247	0.370396	0.469193	0.568115	0.666427	0.764733	0.862854	0.952544	1.05	1.1487	1.24708	1.34569	1.4447	1.5432	1.64032	1.73199	1.82489	1.90577	1.97705	2.0518	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
1	1.75974	2.67862	3.63247	4.57222	5.51144	6.41196	7.26405	8.00445	8.63907	9.09969	9.523	10.0686	10.6244	11.1809	11.8385	12.5089	13.0907	13.5794	14.0621	14.6535	15.021	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
1	1.53011	1.89376	2.14323	2.41348	2.6789	2.98214	3.48019	4.10448	4.86028	5.69759	6.58395	7.40556	8.22352	9.04084	9.76682	10.4873	11.2879	12.1455	13.0088	13.7888	14.526	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
0.785398	0.43303	0.320655	0.190965	0.369066	0.181778	0.467846	0.590034	0.811014	0.933647	1.20208	1.04841	0.920874	1.02694	0.919186	0.750267	0.89256	0.992146	1.11358	1.00835	0.835706	1.38105	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
0	0.0931217	0.191995	0.290659	0.388571	0.486314	0.58166	0.680418	0.777462	0.876214	0.972066	1.07039	1.16908	1.26802	1.36695	1.46502	1.56351	1.66252	1.76129	1.86024	1.95825	2.04165	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
1	1.45787	1.72184	2.01082	2.23735	2.27151	2.48611	2.96866	3.49466	4.20942	4.66477	5.02701	5.5029	6.08908	6.76987	7.45182	8.12647	8.9038	9.75173	10.7387	11.7148	12.6665	13.4659	14.3472	15.0338	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
1	1.74272	2.6966	3.63485	4.56132	5.54583	6.24942	7.09205	7.80232	8.48606	9.24949	10.1693	11.029	11.8254	12.5329	13.2398	13.9597	14.5122	14.7288	14.7986	14.8272	14.6571	14.6565	14.7149	14.848	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
0.785398	1.25129	1.35037	1.19367	1.46832	1.60389	0.945622	1.15579	0.710938	0.815496	1.2505	1.14073	0.989816	0.882729	0.726455	0.880268	0.755391	0.48059	0.0194972	0.121696	-0.0631193	-0.29063	0.289191	-0.156873	0.539839	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
0	0.0880452	0.187059	0.285334	0.381011	0.479596	0.5545	0.651781	0.740897	0.839855	0.929452	1.02835	1.12672	1.22565	1.32393	1.42225	1.52098	1.61665	1.70494	1.80393	1.90172	1.99861	2.07968	2.16874	2.24011	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
1	1.6599	2.33349	3.02811	3.54179	3.89535	4.24496	4.58719	4.93222	5.28677	5.72645	6.57071	7.36139	8.14284	8.94204	9.59965	10.2263	10.9377	11.6347	12.3565	13.1766	14.1248	15.0909	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
1	1.73613	2.44927	3.15167	3.94676	4.86885	5.79368	6.71933	7.64295	8.56557	9.15539	9.67022	10.2239	10.8189	11.4005	12.0974	12.8597	13.5466	14.242	14.825	15.0342	15.1565	15.3419	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
0.785398	0.894497	0.733333	0.848598	1.14579	1.2635	1.15526	1.27808	1.1485	1.25931	0.601124	0.494072	0.72778	0.573757	0.684409	0.944308	0.821113	0.714691	0.853851	0.505004	-0.00537278	0.26189	0.117262	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
0	0.0989098	0.197113	0.295953	0.390961	0.489773	0.588692	0.687443	0.786108	0.884998	0.95991	1.05884	1.15559	1.25391	1.3528	1.44888	1.54763	1.64657	1.7451	1.83836	1.92392	2.01981	2.11827	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
1	1.74421	2.57587	3.47768	4.41894	5.38654	6.37555	7.33806	8.31357	9.22457	9.91859	10.5076	11.0103	11.2055	11.2394	11.2488	11.2979	11.5349	11.7731	12.0571	12.5564	13.2159	13.9842	14.5179	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
1	1.64311	2.16279	2.5674	2.86536	3.0284	3.06543	3.16241	3.31127	3.54215	4.06305	4.85779	5.70956	6.54024	7.52862	8.5105	9.47328	10.4278	11.3823	12.2985	13.1263	13.8524	14.4612	15.0842	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
0.785398	0.639904	0.477104	0.366393	0.246744	0.087131	-0.0122795	0.213112	0.0897422	0.406671	0.881053	0.984923	1.09039	1.5895	1.48347	1.63908	1.40055	1.25431	1.39828	1.14211	0.913976	0.752838	0.587307	1.13765	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
0	0.0984449	0.196621	0.295513	0.394302	0.49253	0.591541	0.688484	0.787228	0.881602	0.969197	1.06816	1.16711	1.25334	1.35228	1.45057	1.5472	1.64564	1.7441	1.84029	1.93717	2.03537	2.1335	2.21658	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
1	1.73611	2.43866	3.00886	3.46879	3.80052	4.11786	4.38145	4.58531	4.92335	5.30335	5.68576	6.17028	6.74745	7.41969	8.03615	8.6288	9.32981	10.2806	11.2431	12.1737	13.0992	14.0782	14.8737	15.3877	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
1	1.65992	2.33854	3.13315	4.00931	4.92996	5.86204	6.7887	7.75694	8.67163	9.58415	10.4949	11.356	12.1588	12.8751	13.6079	14.3899	14.8499	15.0652	15.2627	15.5912	15.8556	15.9327	15.7122	15.1308	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
0.785398	0.676353	0.859807	1.03691	1.13789	1.31202	1.17326	1.41407	1.31247	1.12112	1.2313	1.11521	1.00133	0.893656	0.740578	1.00227	0.842226	0.3192	0.126326	0.278292	0.400419	0.156159	0.00103817	-0.541742	-1.15207	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
0	0.0989104	0.196725	0.294656	0.393651	0.491635	0.590176	0.686751	0.78574	0.883405	0.982303	1.08113	1.17999	1.27892	1.37725	1.47328	1.5715	1.65631	1.75395	1.8523	1.95105	2.04754	2.14584	2.22941	2.30824	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
1	1.65405	2.30442	3.0395	3.76311	4.47924	5.20284	5.76847	6.33499	7.04297	7.82724	8.67935	9.5003	10.2349	10.8603	11.5128	12.2631	12.9149	13.5739	14.2638	14.785	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
1	1.73917	2.4837	3.13817	3.79902	4.4762	5.14877	5.92229	6.70642	7.39381	7.99585	8.46069	8.99074	9.6479	10.4025	11.0783	11.7189	12.4541	13.1753	13.8821	14.6811	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
0.785398	0.907434	0.798179	0.656721	0.823478	0.691418	0.806307	1.05787	0.832419	0.708865	0.600531	0.482636	0.664002	0.79557	0.961951	0.643987	0.769316	0.921669	0.739197	0.855825	1.12966	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
0	0.09876	0.197668	0.296171	0.394282	0.492914	0.591759	0.687865	0.784807	0.883548	0.982466	1.07958	1.17744	1.27607	1.37419	1.46853	1.56725	1.66559	1.76343	1.86225	1.95795	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
1	1.58234	2.16613	2.90464	3.70776	4.50885	5.32097	6.22158	7.16311	8.03332	8.85651	9.68773	10.5349	11.3789	12.3508	13.3119	14.0043	14.584	15.0479	15.3616	15.463	15.3064	15.2332	15.1185	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
1	1.75978	2.51568	3.17461	3.74992	4.32693	4.86225	5.26778	5.54169	5.87827	6.42707	6.94966	7.45796	7.83247	8.01036	8.20901	8.64364	9.42749	10.3011	11.2193	12.1789	13.1083	13.973	14.7501	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
0.785398	1.04829	0.778035	0.678997	0.564219	0.684202	0.481372	0.364819	0.201383	0.536734	0.639293	0.48321	0.597623	0.23767	0.124354	0.28332	0.837744	1.03034	1.13487	1.3482	1.58295	1.8924	1.4182	2.01647	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
0	0.0960036	0.191805	0.290819	0.389665	0.48845	0.585886	0.684711	0.782877	0.876619	0.975598	1.07388	1.17273	1.26557	1.36443	1.46267	1.54548	1.64312	1.74208	1.83929	1.93601	2.03063	2.11824	2.19797	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
1	1.6469	2.18108	2.72858	3.43505	4.31243	5.25485	6.2228	7.19463	8.1367	9.07881	9.81968	10.4792	10.8954	10.9889	11.1103	11.385	11.527	11.8066	12.4177	13.1287	13.9394	14.72	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
1	1.74255	2.56811	3.37523	3.9864	4.41429	4.7155	4.91028	5.0966	5.39004	5.68208	6.08268	6.80933	7.62721	8.54389	9.42419	10.3689	11.3441	12.1342	12.907	13.5873	14.1027	14.6312	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
0.785398	0.922875	1.0701	0.879405	0.546997	0.360508	0.258205	0.138946	0.239898	0.364019	0.237156	0.754224	0.913359	1.28686	1.65144	1.21591	1.3598	1.49254	0.968848	0.83462	0.691908	0.44084	0.74955	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
0	0.0985589	0.196978	0.294656	0.388501	0.48626	0.585241	0.684035	0.78303	0.881765	0.980464	1.06563	1.16387	1.25617	1.34883	1.4384	1.53687	1.63549	1.72026	1.81886	1.91735	2.01366	2.10831	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
1	1.66057	2.35577	3.12593	3.97573	4.81208	5.64018	6.53325	7.14651	7.75399	8.36086	8.86661	9.27046	9.67359	10.1663	10.7458	11.2698	11.824	12.6876	13.5782	14.3986	14.8432	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
